2,214917.129,2562316.131,211,129
2,214921.076,2562320.077,211,129
2,214918.708,2562316.131,211,129
2,214910.816,2562304.293,210,130
2,214900.556,2562302.715,209,130
2,214895.032,2562307.45,208,130
2,214875.302,2562305.082,206,130
2,214863.464,2562298.769,205,131
2,214853.993,2562282.196,204,132
2,214850.047,2562264.044,204,134
2,214842.155,2562270.358,203,134
2,214831.896,2562282.196,202,132
2,214809.009,2562295.612,200,131
2,214782.965,2562304.293,197,130
2,214769.549,2562308.239,196,130
2,214740.348,2562315.342,193,129
2,214726.932,2562325.602,191,128
2,214720.618,2562338.229,191,127
2,214715.094,2562355.591,190,125
2,214712.726,2562366.64,190,124
2,214714.305,2562384.792,190,122
2,214729.299,2562396.63,192,121
2,214748.24,2562402.154,194,120
2,214781.387,2562412.414,197,119
2,214809.009,2562421.884,200,119
2,214846.101,2562432.933,203,117
2,214860.307,2562433.722,205,117
2,214880.037,2562427.409,207,118
2,214910.816,2562414.782,210,119
2,214935.281,2562407.679,212,120
2,214957.379,2562398.208,215,121
2,214988.158,2562391.105,218,122
2,215012.623,2562380.846,220,123
2,215029.196,2562368.219,222,124
2,215035.51,2562358.748,222,125
2,215037.877,2562332.705,223,127
2,215041.823,2562309.818,223,130
2,215046.559,2562297.98,223,131
2,215053.661,2562290.088,224,132
2,215059.975,2562278.25,225,133
2,215052.872,2562276.671,224,133
2,215033.931,2562274.304,222,133
2,215013.412,2562264.833,220,134
2,214997.628,2562254.574,219,135
2,214992.893,2562251.417,218,136
2,214977.898,2562250.628,217,136
2,214965.271,2562256.941,215,135
2,214956.59,2562262.466,214,134
2,214941.595,2562264.044,213,134
2,214930.546,2562268.779,212,134
2,214926.6,2562271.147,211,134
2,214923.443,2562282.196,211,132
2,214932.914,2562288.509,212,132
2,214942.384,2562294.823,213,131
2,214948.698,2562303.504,214,130
2,214943.173,2562314.553,213,129
2,214932.914,2562320.867,212,129
2,214923.443,2562319.288,211,129
2,214917.129,2562316.131,211,129
