7,213814.615,2563190.567,100,42
7,213816.193,2563129.009,100,48
7,213813.036,2563087.971,100,52
7,213805.144,2563054.824,99,55
7,213778.311,2563012.207,97,59
7,213735.694,2562942.758,92,66
7,213718.332,2562901.719,91,71
7,213697.813,2562851.21,89,76
7,213688.342,2562825.956,88,78
7,213659.931,2562800.701,85,81
7,213631.52,2562780.182,82,83
7,213604.687,2562750.192,79,86
7,213587.324,2562721.781,78,89
7,213533.659,2562690.213,72,92
7,213511.561,2562677.586,70,93
7,213464.209,2562623.92,65,98
7,213443.69,2562606.558,63,100
7,213407.386,2562609.714,60,100
7,213385.289,2562616.028,57,99
7,213378.975,2562641.282,57,97
7,213371.083,2562666.537,56,94
7,213361.613,2562680.743,55,93
7,213322.153,2562661.802,51,95
7,213317.417,2562658.645,51,95
7,213285.849,2562690.213,47,92
7,213265.33,2562720.203,45,89
7,213266.909,2562765.976,45,84
7,213270.065,2562792.809,46,81
7,213265.33,2562843.318,45,76
7,213252.703,2562868.573,44,74
7,213232.184,2562906.454,42,70
7,213216.4,2562928.552,40,68
7,213195.88,2562966.434,38,64
7,213184.832,2562993.266,37,61
7,213191.145,2563009.05,38,60
7,213211.664,2562993.266,40,61
7,213213.243,2563024.835,40,58
7,213219.556,2563037.462,41,57
7,213254.281,2563012.207,44,59
7,213263.752,2563004.315,45,60
7,213314.261,2562990.11,50,62
7,213339.515,2562990.11,53,62
7,213371.083,2563004.315,56,60
7,213399.494,2563026.413,59,58
7,213442.111,2563045.354,63,56
7,213442.111,2563069.03,63,54
7,213453.16,2563084.814,64,52
7,213502.091,2563099.019,69,51
7,213513.14,2563100.598,70,51
7,213538.394,2563103.755,73,50
7,213558.913,2563119.539,75,49
7,213582.589,2563136.901,77,47
7,213612.579,2563129.009,80,48
7,213631.52,2563114.804,82,49
7,213682.029,2563121.117,87,49
7,213718.332,2563152.685,91,45
7,213754.635,2563171.626,94,44
7,213814.615,2563190.567,100,42
